country_code,indicator_code,date,value,source_organization,source_dataset,source_status,release_status,observation_type
US,GDP_DEFLATOR_INDEX_A,2029,140.271,IMF,World Economic Outlook,official,final,forecast
US,GDP_DEFLATOR_INDEX_A,2030,142.849,IMF,World Economic Outlook,official,final,forecast
US,GDP_DEFLATOR_INDEX_A,2031,145.428,IMF,World Economic Outlook,official,final,forecast
US,GDP_NOMINAL_USD_A,2027,33790035000000.004,IMF,World Economic Outlook,official,final,forecast
US,GDP_NOMINAL_USD_A,2028,35065900000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_NOMINAL_USD_A,2029,36360580000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_NOMINAL_USD_A,2030,37677878000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_NOMINAL_USD_A,2031,39031262000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_PER_CAPITA_USD_A,2027,98277.579,IMF,World Economic Outlook,official,final,forecast
US,GDP_PER_CAPITA_USD_A,2028,101714.787,IMF,World Economic Outlook,official,final,forecast
US,GDP_PER_CAPITA_USD_A,2029,105171.151,IMF,World Economic Outlook,official,final,forecast
US,GDP_PER_CAPITA_USD_A,2030,108659.462,IMF,World Economic Outlook,official,final,forecast
US,GDP_PER_CAPITA_USD_A,2031,112241.909,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_GROWTH_YOY_A,2027,2.1,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_GROWTH_YOY_A,2028,2.1,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_GROWTH_YOY_A,2029,1.881,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_GROWTH_YOY_A,2030,1.753,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_GROWTH_YOY_A,2031,1.755,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_LCU_A,2027,24919824000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_LCU_A,2028,25443140000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_LCU_A,2029,25921621000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_LCU_A,2030,26376061000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_REAL_LCU_A,2031,26838961000000.0,IMF,World Economic Outlook,official,final,forecast
US,GOV_DEBT_GDP_A,2027,128.576,IMF,World Economic Outlook,official,final,forecast
US,GOV_DEBT_GDP_A,2028,132.134,IMF,World Economic Outlook,official,final,forecast
US,GOV_DEBT_GDP_A,2029,135.527,IMF,World Economic Outlook,official,final,forecast
US,GOV_DEBT_GDP_A,2030,138.897,IMF,World Economic Outlook,official,final,forecast
US,GOV_DEBT_GDP_A,2031,142.113,IMF,World Economic Outlook,official,final,forecast
US,GOV_EXPENSE_GDP_A,2027,37.904,IMF,World Economic Outlook,official,final,forecast
US,GOV_EXPENSE_GDP_A,2028,37.978,IMF,World Economic Outlook,official,final,forecast
US,GOV_EXPENSE_GDP_A,2029,37.849,IMF,World Economic Outlook,official,final,forecast
US,GOV_EXPENSE_GDP_A,2030,38.114,IMF,World Economic Outlook,official,final,forecast
US,GOV_EXPENSE_GDP_A,2031,38.15,IMF,World Economic Outlook,official,final,forecast
US,GOV_NET_LENDING_GDP_A,2027,-7.374,IMF,World Economic Outlook,official,final,forecast
US,GOV_NET_LENDING_GDP_A,2028,-7.595,IMF,World Economic Outlook,official,final,forecast
US,GOV_NET_LENDING_GDP_A,2029,-7.453,IMF,World Economic Outlook,official,final,forecast
US,GOV_NET_LENDING_GDP_A,2030,-7.465,IMF,World Economic Outlook,official,final,forecast
US,GOV_NET_LENDING_GDP_A,2031,-7.389,IMF,World Economic Outlook,official,final,forecast
US,GOV_REVENUE_GDP_A,2027,30.531,IMF,World Economic Outlook,official,final,forecast
US,GOV_REVENUE_GDP_A,2028,30.383,IMF,World Economic Outlook,official,final,forecast
US,GOV_REVENUE_GDP_A,2029,30.396,IMF,World Economic Outlook,official,final,forecast
US,GOV_REVENUE_GDP_A,2030,30.648,IMF,World Economic Outlook,official,final,forecast
US,GOV_REVENUE_GDP_A,2031,30.761,IMF,World Economic Outlook,official,final,forecast
US,GROSS_CAPITAL_FORMATION_GDP_A,2027,21.487,IMF,World Economic Outlook,official,final,forecast
US,GROSS_CAPITAL_FORMATION_GDP_A,2028,21.347,IMF,World Economic Outlook,official,final,forecast
US,GROSS_CAPITAL_FORMATION_GDP_A,2029,21.16,IMF,World Economic Outlook,official,final,forecast
US,GROSS_CAPITAL_FORMATION_GDP_A,2030,20.964,IMF,World Economic Outlook,official,final,forecast
US,GROSS_CAPITAL_FORMATION_GDP_A,2031,20.783,IMF,World Economic Outlook,official,final,forecast
US,GROSS_SAVINGS_GDP_A,2027,17.857,IMF,World Economic Outlook,official,final,forecast
US,GROSS_SAVINGS_GDP_A,2028,17.786,IMF,World Economic Outlook,official,final,forecast
US,GROSS_SAVINGS_GDP_A,2029,17.547,IMF,World Economic Outlook,official,final,forecast
US,GROSS_SAVINGS_GDP_A,2030,17.412,IMF,World Economic Outlook,official,final,forecast
US,GROSS_SAVINGS_GDP_A,2031,17.23,IMF,World Economic Outlook,official,final,forecast
US,POPULATION_TOTAL_A,2027,343822000.0,IMF,World Economic Outlook,official,final,forecast
US,POPULATION_TOTAL_A,2028,344747000.0,IMF,World Economic Outlook,official,final,forecast
US,POPULATION_TOTAL_A,2029,345728000.0,IMF,World Economic Outlook,official,final,forecast
US,POPULATION_TOTAL_A,2030,346752000.0,IMF,World Economic Outlook,official,final,forecast
US,POPULATION_TOTAL_A,2031,347742000.0,IMF,World Economic Outlook,official,final,forecast
US,UNEMPLOYMENT_RATE_A,2027,4.249,IMF,World Economic Outlook,official,final,forecast
US,UNEMPLOYMENT_RATE_A,2028,4.109,IMF,World Economic Outlook,official,final,forecast
US,UNEMPLOYMENT_RATE_A,2029,3.899,IMF,World Economic Outlook,official,final,forecast
US,UNEMPLOYMENT_RATE_A,2030,3.873,IMF,World Economic Outlook,official,final,forecast
US,UNEMPLOYMENT_RATE_A,2031,3.859,IMF,World Economic Outlook,official,final,forecast
VN,CPI_YOY_A,2027,4.559,IMF,World Economic Outlook,official,final,forecast
VN,CPI_YOY_A,2028,3.663,IMF,World Economic Outlook,official,final,forecast
VN,CPI_YOY_A,2029,3.6,IMF,World Economic Outlook,official,final,forecast
VN,CPI_YOY_A,2030,3.6,IMF,World Economic Outlook,official,final,forecast
VN,CPI_YOY_A,2031,3.6,IMF,World Economic Outlook,official,final,forecast
VN,CURRENT_ACCOUNT_GDP_A,2027,4.373,IMF,World Economic Outlook,official,final,forecast
VN,CURRENT_ACCOUNT_GDP_A,2028,3.238,IMF,World Economic Outlook,official,final,forecast
VN,CURRENT_ACCOUNT_GDP_A,2029,2.266,IMF,World Economic Outlook,official,final,forecast
VN,CURRENT_ACCOUNT_GDP_A,2030,1.405,IMF,World Economic Outlook,official,final,forecast
VN,CURRENT_ACCOUNT_GDP_A,2031,0.564,IMF,World Economic Outlook,official,final,forecast
VN,GDP_CURRENT_LCU_A,2027,1.5324967203e+16,IMF,World Economic Outlook,official,final,forecast
VN,GDP_CURRENT_LCU_A,2028,1.6610514986e+16,IMF,World Economic Outlook,official,final,forecast
VN,GDP_CURRENT_LCU_A,2029,1.7872131162999998e+16,IMF,World Economic Outlook,official,final,forecast
VN,GDP_CURRENT_LCU_A,2030,1.9183468793e+16,IMF,World Economic Outlook,official,final,forecast
VN,GDP_CURRENT_LCU_A,2031,2.0590521626e+16,IMF,World Economic Outlook,official,final,forecast
VN,GDP_DEFLATOR_INDEX_A,2027,198.29,IMF,World Economic Outlook,official,final,forecast
VN,GDP_DEFLATOR_INDEX_A,2028,202.376,IMF,World Economic Outlook,official,final,forecast
VN,GDP_DEFLATOR_INDEX_A,2029,206.2,IMF,World Economic Outlook,official,final,forecast
VN,GDP_DEFLATOR_INDEX_A,2030,210.01,IMF,World Economic Outlook,official,final,forecast
VN,GDP_DEFLATOR_INDEX_A,2031,213.885,IMF,World Economic Outlook,official,final,forecast
VN,GDP_NOMINAL_USD_A,2027,557405000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_NOMINAL_USD_A,2028,594826000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_NOMINAL_USD_A,2029,631081000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_NOMINAL_USD_A,2030,667520000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_NOMINAL_USD_A,2031,705443000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_PER_CAPITA_USD_A,2027,5372.28,IMF,World Economic Outlook,official,final,forecast
VN,GDP_PER_CAPITA_USD_A,2028,5698.382,IMF,World Economic Outlook,official,final,forecast
VN,GDP_PER_CAPITA_USD_A,2029,6010.054,IMF,World Economic Outlook,official,final,forecast
VN,GDP_PER_CAPITA_USD_A,2030,6322.787,IMF,World Economic Outlook,official,final,forecast
VN,GDP_PER_CAPITA_USD_A,2031,6651.955,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_GROWTH_YOY_A,2027,6.7,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_GROWTH_YOY_A,2028,6.2,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_GROWTH_YOY_A,2029,5.6,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_GROWTH_YOY_A,2030,5.39,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_GROWTH_YOY_A,2031,5.39,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_LCU_A,2027,7728577771000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_LCU_A,2028,8207749592000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_LCU_A,2029,8667383570000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_LCU_A,2030,9134555544000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GDP_REAL_LCU_A,2031,9626908088000000.0,IMF,World Economic Outlook,official,final,forecast
VN,GOV_DEBT_GDP_A,2027,29.049,IMF,World Economic Outlook,official,final,forecast
VN,GOV_DEBT_GDP_A,2028,28.277,IMF,World Economic Outlook,official,final,forecast
VN,GOV_DEBT_GDP_A,2029,27.664,IMF,World Economic Outlook,official,final,forecast
VN,GOV_DEBT_GDP_A,2030,27.166,IMF,World Economic Outlook,official,final,forecast
VN,GOV_DEBT_GDP_A,2031,26.634,IMF,World Economic Outlook,official,final,forecast
VN,GOV_EXPENSE_GDP_A,2027,21.329,IMF,World Economic Outlook,official,final,forecast
VN,GOV_EXPENSE_GDP_A,2028,21.214,IMF,World Economic Outlook,official,final,forecast
VN,GOV_EXPENSE_GDP_A,2029,21.147,IMF,World Economic Outlook,official,final,forecast
VN,GOV_EXPENSE_GDP_A,2030,21.169,IMF,World Economic Outlook,official,final,forecast
VN,GOV_EXPENSE_GDP_A,2031,21.175,IMF,World Economic Outlook,official,final,forecast
VN,GOV_NET_LENDING_GDP_A,2027,-1.555,IMF,World Economic Outlook,official,final,forecast
VN,GOV_NET_LENDING_GDP_A,2028,-1.402,IMF,World Economic Outlook,official,final,forecast
VN,GOV_NET_LENDING_GDP_A,2029,-1.316,IMF,World Economic Outlook,official,final,forecast
VN,GOV_NET_LENDING_GDP_A,2030,-1.316,IMF,World Economic Outlook,official,final,forecast
VN,GOV_NET_LENDING_GDP_A,2031,-1.251,IMF,World Economic Outlook,official,final,forecast
VN,GOV_REVENUE_GDP_A,2027,19.773,IMF,World Economic Outlook,official,final,forecast
VN,GOV_REVENUE_GDP_A,2028,19.812,IMF,World Economic Outlook,official,final,forecast
VN,GOV_REVENUE_GDP_A,2029,19.831,IMF,World Economic Outlook,official,final,forecast
VN,GOV_REVENUE_GDP_A,2030,19.853,IMF,World Economic Outlook,official,final,forecast
VN,GOV_REVENUE_GDP_A,2031,19.924,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_CAPITAL_FORMATION_GDP_A,2027,32.449,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_CAPITAL_FORMATION_GDP_A,2028,32.895,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_CAPITAL_FORMATION_GDP_A,2029,33.425,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_CAPITAL_FORMATION_GDP_A,2030,34.005,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_CAPITAL_FORMATION_GDP_A,2031,34.614,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_SAVINGS_GDP_A,2027,36.776,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_SAVINGS_GDP_A,2028,36.1,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_SAVINGS_GDP_A,2029,35.668,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_SAVINGS_GDP_A,2030,35.395,IMF,World Economic Outlook,official,final,forecast
VN,GROSS_SAVINGS_GDP_A,2031,35.171,IMF,World Economic Outlook,official,final,forecast
VN,POPULATION_TOTAL_A,2027,103756000.0,IMF,World Economic Outlook,official,final,forecast
VN,POPULATION_TOTAL_A,2028,104385000.0,IMF,World Economic Outlook,official,final,forecast
VN,POPULATION_TOTAL_A,2029,105004000.0,IMF,World Economic Outlook,official,final,forecast
VN,POPULATION_TOTAL_A,2030,105574000.0,IMF,World Economic Outlook,official,final,forecast
VN,POPULATION_TOTAL_A,2031,106051000.0,IMF,World Economic Outlook,official,final,forecast
VN,UNEMPLOYMENT_RATE_A,2027,2.2,IMF,World Economic Outlook,official,final,forecast
VN,UNEMPLOYMENT_RATE_A,2028,2.21,IMF,World Economic Outlook,official,final,forecast
VN,UNEMPLOYMENT_RATE_A,2029,2.211,IMF,World Economic Outlook,official,final,forecast
VN,UNEMPLOYMENT_RATE_A,2030,2.184,IMF,World Economic Outlook,official,final,forecast
VN,UNEMPLOYMENT_RATE_A,2031,2.184,IMF,World Economic Outlook,official,final,forecast
ZA,CPI_YOY_A,2027,3.401,IMF,World Economic Outlook,official,final,forecast
ZA,CPI_YOY_A,2028,3.001,IMF,World Economic Outlook,official,final,forecast
ZA,CPI_YOY_A,2029,3.0,IMF,World Economic Outlook,official,final,forecast
ZA,CPI_YOY_A,2030,3.0,IMF,World Economic Outlook,official,final,forecast
ZA,CPI_YOY_A,2031,3.0,IMF,World Economic Outlook,official,final,forecast
ZA,CURRENT_ACCOUNT_GDP_A,2027,-1.393,IMF,World Economic Outlook,official,final,forecast
ZA,CURRENT_ACCOUNT_GDP_A,2028,-1.561,IMF,World Economic Outlook,official,final,forecast
ZA,CURRENT_ACCOUNT_GDP_A,2029,-1.746,IMF,World Economic Outlook,official,final,forecast
ZA,CURRENT_ACCOUNT_GDP_A,2030,-1.809,IMF,World Economic Outlook,official,final,forecast
ZA,CURRENT_ACCOUNT_GDP_A,2031,-1.821,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_CURRENT_LCU_A,2027,8390593000000.001,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_CURRENT_LCU_A,2028,8777402000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_CURRENT_LCU_A,2029,9193729000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_CURRENT_LCU_A,2030,9645116000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_CURRENT_LCU_A,2031,10116472000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_DEFLATOR_INDEX_A,2027,173.875,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_DEFLATOR_INDEX_A,2028,179.116,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_DEFLATOR_INDEX_A,2029,184.53,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_DEFLATOR_INDEX_A,2030,190.111,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_DEFLATOR_INDEX_A,2031,195.861,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_NOMINAL_USD_A,2027,494409000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_NOMINAL_USD_A,2028,513063000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_NOMINAL_USD_A,2029,533314000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_NOMINAL_USD_A,2030,555264000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_NOMINAL_USD_A,2031,577966000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_PER_CAPITA_USD_A,2027,7623.795,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_PER_CAPITA_USD_A,2028,7803.973,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_PER_CAPITA_USD_A,2029,8001.807,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_PER_CAPITA_USD_A,2030,8217.982,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_PER_CAPITA_USD_A,2031,8437.791,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_GROWTH_YOY_A,2027,1.25,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_GROWTH_YOY_A,2028,1.549,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_GROWTH_YOY_A,2029,1.67,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_GROWTH_YOY_A,2030,1.83,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_GROWTH_YOY_A,2031,1.808,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_LCU_A,2027,4825654000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_LCU_A,2028,4900404000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_LCU_A,2029,4982240000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_LCU_A,2030,5073415000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GDP_REAL_LCU_A,2031,5165127000000.0,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_DEBT_GDP_A,2027,79.707,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_DEBT_GDP_A,2028,80.867,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_DEBT_GDP_A,2029,81.674,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_DEBT_GDP_A,2030,82.172,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_DEBT_GDP_A,2031,82.615,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_EXPENSE_GDP_A,2027,32.869,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_EXPENSE_GDP_A,2028,33.028,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_EXPENSE_GDP_A,2029,32.778,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_EXPENSE_GDP_A,2030,32.615,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_EXPENSE_GDP_A,2031,32.592,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_NET_LENDING_GDP_A,2027,-4.338,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_NET_LENDING_GDP_A,2028,-4.362,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_NET_LENDING_GDP_A,2029,-4.089,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_NET_LENDING_GDP_A,2030,-3.932,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_NET_LENDING_GDP_A,2031,-3.915,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_REVENUE_GDP_A,2027,28.531,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_REVENUE_GDP_A,2028,28.666,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_REVENUE_GDP_A,2029,28.689,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_REVENUE_GDP_A,2030,28.682,IMF,World Economic Outlook,official,final,forecast
ZA,GOV_REVENUE_GDP_A,2031,28.677,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_CAPITAL_FORMATION_GDP_A,2027,13.722,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_CAPITAL_FORMATION_GDP_A,2028,14.047,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_CAPITAL_FORMATION_GDP_A,2029,14.228,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_CAPITAL_FORMATION_GDP_A,2030,14.383,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_CAPITAL_FORMATION_GDP_A,2031,14.543,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_SAVINGS_GDP_A,2027,12.329,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_SAVINGS_GDP_A,2028,12.486,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_SAVINGS_GDP_A,2029,12.482,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_SAVINGS_GDP_A,2030,12.575,IMF,World Economic Outlook,official,final,forecast
ZA,GROSS_SAVINGS_GDP_A,2031,12.722,IMF,World Economic Outlook,official,final,forecast
ZA,POPULATION_TOTAL_A,2027,64851000.0,IMF,World Economic Outlook,official,final,forecast
ZA,POPULATION_TOTAL_A,2028,65744000.0,IMF,World Economic Outlook,official,final,forecast
ZA,POPULATION_TOTAL_A,2029,66649000.0,IMF,World Economic Outlook,official,final,forecast
ZA,POPULATION_TOTAL_A,2030,67567000.0,IMF,World Economic Outlook,official,final,forecast
ZA,POPULATION_TOTAL_A,2031,68497000.0,IMF,World Economic Outlook,official,final,forecast
ZA,UNEMPLOYMENT_RATE_A,2027,32.39,IMF,World Economic Outlook,official,final,forecast
ZA,UNEMPLOYMENT_RATE_A,2028,32.234,IMF,World Economic Outlook,official,final,forecast
ZA,UNEMPLOYMENT_RATE_A,2029,32.074,IMF,World Economic Outlook,official,final,forecast
ZA,UNEMPLOYMENT_RATE_A,2030,31.99,IMF,World Economic Outlook,official,final,forecast
ZA,UNEMPLOYMENT_RATE_A,2031,31.855,IMF,World Economic Outlook,official,final,forecast
